avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv_range,nickname,selection_region,top_follower_demographics,username,gmv,video_gmv,live_gmv
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/41a01fdb93a6e9e0ddd93a23c07f8ab1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=70cecbe4&x-expires=1784685600&x-signature=RzWlqqNfoCePBPcctkQmxFVFBQw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},411,3967,"['601450', '700645', '603014']",L_7BSAAAAACOV4AEeERJl-yievH_HBssDiMLe2seG2pB2JTxb_9W9Q,132489,{'formatted_range': '₱10K+'},Jiwel Raf,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4506}}",jiwel_raf,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8633f2afa58b8a99e7c96e944cd9a511~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a647f99a&x-expires=1784685600&x-signature=3Y7D3wPN66G%2BOZZ0T5du4uoavqw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1211,"['601450', '700645', '802184']",Qs8h_gAAAACOV4AEeERJl-yievH_HBssmBU21erJ0-4ot4Dm_kOamQ,27474,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",PEPE MART,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4552}}",pepemartonline,"{'amount': '80870.339727', 'currency': 'USD'}","{'amount': '80761.837312', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f311da3d24ce19ab42f250adf3c2d8dd~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ba5e04c3&x-expires=1784685600&x-signature=NdIxAd66P2kn7s4%2FtNB1TBziiJM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,20434,"['601450', '700645', '602284']",P_cSJAAAAACOV4AEeERJl-yievH_HBssRIaev036zFwARBkl07gcVw,193304,{'formatted_range': '₱10K+'},IG: anduri.sia,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4544}}",andurisia,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/12900d5452b6dd73011512b6829443c1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=53d36164&x-expires=1784685600&x-signature=RijgThH0puPdF9MKEBYjpFu6gvA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1021,"['601450', '700437', '700645']",i9cxAQAAAACOV4AEeERJl-yievH_HBssQ2CWb5Zl57SQB-O9MwK5wA,129255,{'formatted_range': '₱10K+'},iKN SKIN ESSENTIAL,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5809}}",iknskinessentials,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/74cfdd3ec8e5af95fe2f13ba73f19b37~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=377348fb&x-expires=1784685600&x-signature=BvcLPo5mNgi3w41L9fhChfYnkHE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1605,"['601450', '601739', '601152']",6Tdr4wAAAACOV4AEeERJl-yievH_HBssUuLuuDlLFfWd33kGNwnEQg,112148,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Sese Craig,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5573}}",sesecraig,"{'amount': '96722.415434', 'currency': 'USD'}","{'amount': '96661.707293', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/daf329c36043dbc3137770c35198396c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5584b956&x-expires=1784685600&x-signature=Jl6naZeKu6jWuIZDm8FIZuTGdgw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,26150,"['601450', '700645', '600024']",GPU3mwAAAACOV4AEeERJl-yievH_HBssgR0q1054qDFBbX-no6PTKg,5834443,{'formatted_range': '₱10K+'},Mikee,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6016}}",mqquintos,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/8e0bdb64cec7e03e9f241cbdf8075fa4~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=4e56b1f9&x-expires=1784685600&x-signature=CIzgJOFX8%2F2pR9H4x4Pjdn%2B9ofw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=a1d2006b&idc=my2'},25327,21716,"['601450', '602284', '700645']",zB47jgAAAACOV4AEeERJl-yievH_HBsseNPU9i6uryKvct6EegS5BA,5312339,{'formatted_range': '₱10K+'},Momshie Odille,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4622}}",momshieodille,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/cc71463679d6e8afdb2d113c2005e5cb~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=aab817e7&x-expires=1784685600&x-signature=yORAoEysB1UFrQ%2B54xv%2FrCQpPHo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1020,"['601450', '700645', '605196']",BbLmawAAAACOV4AEeERJl-yievH_HBssEhHcfN0Q1HDHtv_VA4pcOg,15560,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",ms.yhan_padilla,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4999}}",ms.yhan_padilla,"{'amount': '15027.397556', 'currency': 'USD'}","{'amount': '15008.835016', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7f78ffeb69f97c88b73308cb865b17de~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=388153b5&x-expires=1784685600&x-signature=rfGfGzHddHy7IMyzWHyV8aFtJmk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,99,"['601450', '700645', '602284']",Tvog9gAAAACOV4AEeERJl-yievH_HBssTl1wBRV-NSOsGEFOKTKEIw,1498,{'formatted_range': '₱10K+'},Shiro,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4153}}",shirowades,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/bd41447966380602c6339a48c836f965~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e8e65148&x-expires=1784685600&x-signature=kN1MuRAnNNhEku00iY6YZUTkjsY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1337,145,"['605248', '700645', '600001']",rM33gQAAAACOV4AEeERJl-yievH_HBssTTy4M6fRTEo8IJtAoZYcbQ,64703,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Miss Gin,PH,"{'age_ranges': ['AGE_RANGE_45_54', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5255}}",ms_gin20,"{'amount': '13060.946513', 'currency': 'USD'}","{'amount': '12278.83799', 'currency': 'USD'}","{'amount': '626.557138', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/9f52103168d90b5fd05b02d9a9df57fc~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=dea05445&x-expires=1784685600&x-signature=kdToTXCJi8J68R4mii5K%2BC5di6s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1098,"['601450', '700645', '601152']",HedSHwAAAACOV4AEeERJl-yievH_HBsseqduTvBUcPz-0JXhTVybYg,48860,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",GIWM,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5582}}",giwm_1103,"{'amount': '73979.365122', 'currency': 'USD'}","{'amount': '73947.540668', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3d3f01a75e9e412ccadafd62f141aad2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cca4a933&x-expires=1784685600&x-signature=Mv8m8FY6yqglsN81heNmk66etAs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,393,"['601450', '602284', '602118']",YO3ymgAAAACOV4AEeERJl-yievH_HBssc66lOEvzksUpTaW9EANeEA,1268,{'formatted_range': '₱10K+'},JORGINA,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5576}}",auejelly,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/eb1ea9fc30f74953273f7b884ab8b76f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=38a5412f&x-expires=1784685600&x-signature=EWl5E17y%2FEqVTzS%2FgzdnI2xRBuY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},4759,3839,"['601450', '601152', '700645']",vpHx0gAAAACOV4AEeERJl-yievH_HBssBJvwkyeXmdakYEO4NQGoMQ,372344,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Rieshamae Burillo,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3972}}",poutylipsriesha,"{'amount': '37742.789246', 'currency': 'USD'}","{'amount': '18571.692596', 'currency': 'USD'}","{'amount': '65.355373', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/447a757a410fc4e479007db8fb70ee15~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=32710006&x-expires=1784685600&x-signature=%2BF2BrTeoj1quvbAiKq5lam06KI8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},7039,18235,"['601450', '700437', '700645']",JF42NwAAAACOV4AEeERJl-yievH_HBssBv01T7N9VQG4HuIDuTWHtw,1244297,{'formatted_range': '₱10K+'},LETI_SHA,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 7460}}",letishavelasco,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ff3f7847d5055de2a03bcb743e5bc13c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=15b6485f&x-expires=1784685600&x-signature=ZLnqEf8B2ZhiuiuQGWz5UGxDZP4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1051,"['601450', '601739', '700645']",0Mx3QQAAAACOV4AEeERJl-yievH_HBssO6zyfspaG10KD91BcoLrIA,9191,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Sharlene ᥫ᭡.,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3524}}",shaaaafinds,"{'amount': '20020.397616', 'currency': 'USD'}","{'amount': '20007.542294', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/bc766e7313b106ba449ef383167f4b08~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5530955e&x-expires=1784685600&x-signature=ZE3s9JTq0d8lJ8H3govFUxLShhQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,887,"['601450', '700645', '601739']",_Q9hiQAAAACOV4AEeERJl-yievH_HBssF53hu6BLSi1dvlAgQFbqYw,48797,{'formatted_range': '₱10K+'},ITS ELJEY 𖥔 ݁ ˖🪐.𖥔 ݁ ˖,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4418}}",loveljeyvs,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/02df8a4b90fb8a0698e03943a037b4af~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8a08e76f&x-expires=1784685600&x-signature=6fxmiAPfIm%2FctzJFqpcX1l7e8iE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2602,565,"['601450', '700645', '602284']",1j1aHQAAAACOV4AEeERJl-yievH_HBssSFA3_84uqDgve0i5aeSKRw,44944,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",JBN TRADING,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5274}}",jbn.trading,"{'amount': '46715.121689', 'currency': 'USD'}",,"{'amount': '46654.889877', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b5f9d32442a74dd583e09e977bd082e5~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=957e1035&x-expires=1784685600&x-signature=t0pW3yxAsDsIN%2B0331Kdts2VIV8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '824584', '700645']",cKQQ3gAAAACOV4AEeERJl-yievH_HBss9YJWvddgbfr6t78hibwtbg,402,{'formatted_range': '₱10K+'},idjdbnj8282,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2587}}",idjdbnj8282,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1132bca24b0839939f9842f0df81cae4~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=728cc98d&x-expires=1784685600&x-signature=LiROY1jQlAGAFQfDrLEpu2G8WdQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1192,"['601450', '700645', '604968']",zHbe6AAAAACOV4AEeERJl-yievH_HBssydI3yjFBA_KugAzmiOvGwA,42464,{'formatted_range': '₱10K+'},ALLIE ⚡️,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6937}}",allysagonzales.ag,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e1294ad1f632488c721622263f8640d2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=de770864&x-expires=1784685600&x-signature=aaEXKHBGpDS1DyyIOKBEAoTE93g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,8621,"['601450', '700645', '601152']",MFpCWwAAAACOV4AEeERJl-yievH_HBssGCEwd_AU0NK2JRXFjlE8lw,318132,{'formatted_range': '₱10K+'},Sarha🧖🏻‍♀️🎀,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6180}}",sarha_m.dgzmn,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2ace658ac47d0c29acf08927ed94fe76~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c3c40199&x-expires=1784685600&x-signature=gfEQoUFqlFp5p24YIxpNkwGQDZs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,594,"['601450', '700645', '601152']",XpDafQAAAACOV4AEeERJl-yievH_HBssRnbFeSaPkeEH8PKh54L-RA,18929,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",imjmllfnds,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4350}}",imjmllfnds,"{'amount': '16088.169901', 'currency': 'USD'}","{'amount': '15953.046915', 'currency': 'USD'}","{'amount': '3.654263', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ea743ba6ccb1027a0f5573a7ab6c0e7f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=75256bc5&x-expires=1784685600&x-signature=mez2ystcmmadlasGKJLwST8KHJk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},3928,2438,"['700437', '700645', '601450']",oKnsdQAAAACOV4AEeERJl-yievH_HBss9fBrvBBcNySD9qnzgBEkUA,555166,{'formatted_range': '₱10K+'},Jay Kurt,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5127}}",jaykurtofficial,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/1d8b73be8ba49b1b73458be36bb00edc~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=72fba7e9&x-expires=1784685600&x-signature=YCwpvJfE67chS6A1VorckLydaIg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1244,"['602284', '600942', '604206']",bf7CBgAAAACOV4AEeERJl-yievH_HBss_2iEfELx0PI3EnOkyYkkww,47312,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",✨️Hannah ♡ Yanah✨️,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6914}}",hannah_yanah,"{'amount': '36497.892958', 'currency': 'USD'}","{'amount': '36444.622995', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/438136a9c015b2bfbb1ce112167eae67~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=58d220a4&x-expires=1784685600&x-signature=T6k%2F3oN18ldM8P6GrGvTuzRqntk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1156,182,"['601352', '700645', '604206']",1LRxzwAAAACOV4AEeERJl-yievH_HBss7ILiU6JI_K9uSF-SSN10sw,105773,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Glorious(Shop),PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6441}}",glorious2_shop,"{'amount': '13601.936863', 'currency': 'USD'}","{'amount': '12760.130865', 'currency': 'USD'}","{'amount': '774.73718', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a02eb8bc260652283c6649562ec94d16~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ffa3582f&x-expires=1784685600&x-signature=c4EM2peOGEpC4uqScBoSHfJWxHs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,7889,"['601450', '601152', '700645']",iK9m0QAAAACOV4AEeERJl-yievH_HBssv1j7Bzm4YzVRak-wlQUGbA,579074,{'formatted_range': '₱10K+'},Bamby,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5259}}",bambyduh,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/91bc630336914bf0bd63445efbea6e6a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=06e2c16c&x-expires=1784685600&x-signature=YjGWmj2NODwdGTt%2Fa4TDOp8sQRA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1084,"['601450', '601152', '600942']",SBIOaQAAAACOV4AEeERJl-yievH_HBssKG1kCcgInHs0tM5E22oifw,68699,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Neil Taguiad,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4929}}",neiltaguiad,"{'amount': '18946.704449', 'currency': 'USD'}","{'amount': '18588.067983', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9f9df225161ecb63dd1443834fa23276~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b770f7ac&x-expires=1784685600&x-signature=cE4p%2BfJIaMYReUbnjEP8IfRYC9Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2484,"['603014', '824328', '700645']",VRtORwAAAACOV4AEeERJl-yievH_HBssMwuBwl61aG4q0dx8IHTcYQ,157494,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",ClintFit,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 6787}}",clint.fit,"{'amount': '62003.401412', 'currency': 'USD'}","{'amount': '61976.282895', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6a7562e5da1250d2ce92e76f9daf96b7~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f76697e7&x-expires=1784685600&x-signature=1ZX%2BvAlhFAkvkAI%2FppmQ4I1G7s4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=a1d2006b&idc=my2'},25327,12196,"['601450', '700437', '700645']",losOugAAAACOV4AEeERJl-yievH_HBssFeO6NjGudkAQR6IwdSCzJw,5694121,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",daniel :),PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5267}}",danlaudit,"{'amount': '202076.422324', 'currency': 'USD'}","{'amount': '140053.256891', 'currency': 'USD'}","{'amount': '59611.450594', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3f5578a944dc357ad39ac35f250e592c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cca9fd96&x-expires=1784685600&x-signature=jUxTVuvlWyy5RRVzDHTsPI8fVPM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1343,0,"['601450', '602284', '700437']",jRL_PgAAAACOV4AEeERJl-yievH_HBssEr4sqfGNMMrbvfmLvZBSDg,13586,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",Mindful Goods,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4302}}",mindful.goods,"{'amount': '8505.102991', 'currency': 'USD'}","{'amount': '5.941115', 'currency': 'USD'}","{'amount': '8484.238074', 'currency': 'USD'}"
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-maliva-avt-0068/4e621fbd0c417b35b16bc720efb588a0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=aa9df5bf&x-expires=1784685600&x-signature=hvKnYGWUDPbtRD%2FtWaCDAGgWQcE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,882,"['601450', '700645', '700437']",DAocNgAAAACOV4AEeERJl-yievH_HBssPlI6qjZMSMlUfULxgIlzJA,444643,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",lizzy chu,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 5320}}",lizzy_chuuu,"{'amount': '17865.806742', 'currency': 'USD'}","{'amount': '17813.169585', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ffa3b98ee060fd21559bc1f39585cb97~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6cdff6ad&x-expires=1784685600&x-signature=1MjveA4faj7OSfBDpFUi3n8vFNA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},940,6013,"['601450', '601152', '700645']",gAkCTAAAAACOV4AEeERJl-yievH_HBss1hUBxjM6QsBs4MMBT3yQ0w,135087,{'formatted_range': '₱10K+'},shakiraaa,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4521}}",dumpshkz,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b200693861f745ba264c8edcc04bbafd~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=db5ae730&x-expires=1784685600&x-signature=PrwZojz2PNh43tGiJwU5e%2B%2FgjnM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,792,"['604968', '700645', '605196']",b5ClOQAAAACOV4AEeERJl-yievH_HBssufzJ9p7J9lG7MSqQD5i58Q,12260,{'formatted_range': '₱10K+'},Meekay Online Shop,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3177}}",00009maica,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/742d88ffe3c8a89a421f076876b1c967~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=61460e7e&x-expires=1784685600&x-signature=1k06qBOk1DeNTp4W15aQNnr8ob4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,960,"['602284', '605248', '603014']",OdaXKgAAAACOV4AEeERJl-yievH_HBssoWX03p-0-luTsvJmFnInFQ,24361,{'formatted_range': '₱10K+'},Mommy Kim✨,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3659}}",mommykimmeng,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c5ee0d91cbaf19919c42bc38429e3cb0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=edc92a64&x-expires=1784685600&x-signature=oC4iHTDFBo%2FTIFXxT5D6rL3K%2FM8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,807,"['824328', '802184', '700645']",vYxJ-gAAAACOV4AEeERJl-yievH_HBsss0P_3USXpgXOqj0-aWEjfw,66867,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",reinalynfinds,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6716}}",reinalynfinds,"{'amount': '13398.826447', 'currency': 'USD'}","{'amount': '13384.609339', 'currency': 'USD'}",
