approve_expiration_time,available_quantity,commission_rate,id,is_approvable,order_id,status,creator.avatar_url,creator.content_count,creator.creator_open_id,creator.ec_video_view,creator.follower_count,creator.fulfillment_percentage,creator.gmv.amount,creator.gmv.currency,creator.nickname,creator.username,product.id,product.sku_id,product.sku_image_url,product.sku_name,product.title,fulfillment_status
1784465248,0,0.20,8071637644545524923,True,585095573113242811,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c18f4fc4eac2ae9024a730dce1de29bd~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=0ac592b5&x-expires=1784635200&x-signature=8R5sfZ0MGpDQSvO1yJuNh8%2BBzzc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,n5R0FQAAAACOV4AEeERJl-yievH_HBssk1EYSQmaIoHxp3dsByo2dA,32,5354,98.46,61492.68,PHP,MAICA🧿🪬,maicazandrine,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637635032253756,True,585095560329594172,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/67f606f0b8572c98515d37ac90474d8f~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=a8695611&x-expires=1784635200&x-signature=alqGtoYgnri9%2Bk7XXKdT0iUpzGI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,5I-GLgAAAACOV4AEeERJl-yievH_HBssPym56t1iSouNmCbDjBoyJw,234,2513,100.00,35127.21,PHP,Momshie choice ❤️,jariceljfreycel,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637636537485206,True,585095515056736150,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4669f7913597a34185f6d208fea02412~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=0bddc14c&x-expires=1784635200&x-signature=dt7oBSwGOxx3QOPm%2Fp9seNE9yys%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,Ysx6bgAAAACOV4AEeERJl-yievH_HBss7KDtzRJsVEkP2Ly5Bq7Mlg,1009,1645,90.91,7007.11,PHP,ZENRA🧿,zenra1005,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637623012623858,True,585095501990692338,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5211fe6bd33e9303bb463f5d71bdde7d~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=17a02ec0&x-expires=1784635200&x-signature=Br7NIpguAVuHPTjMj1pAEQPtvAo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,MuQVWwAAAACOV4AEeERJl-yievH_HBssJL7NNG1n5XATSf4DO6SNtQ,16,9281,88.00,146945.27,PHP,🌹Nabs🌹,nabs779,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637634565571657,True,585095488668533833,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5d4efeba2f428b8c1e7bf3929f0d97dc~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=46bb07b2&x-expires=1784635200&x-signature=1FmS1p7P5UrHoFolfZ1jLzFwpsc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,auDHjgAAAACOV4AEeERJl-yievH_HBssF404RBM5pT8-6s2i5doOgQ,35,1137,100.00,6504,PHP,mommy_jo's_finds,mommy_jo6,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637637816485522,True,585095501635094162,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/dcea5df347202d78adb0d9c14a60e786~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=6b32a65a&x-expires=1784635200&x-signature=h6COeDhjqBV1tO9K3MNpa6cBfHU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,vy3p0gAAAACOV4AEeERJl-yievH_HBssQ11MxX4WALzK20CBGgKXww,495,3189,93.73,20093.07,PHP,AJ_shop🧿🪬,axeljhay_shop,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637634660599480,True,585095478052947640,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/e0189ed257fa108bb8e2eb54090d4daa~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=bc71a734&x-expires=1784635200&x-signature=QPn8fg7sYtwNG0VOetdl%2FOXCw5M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,C49WfQAAAACOV4AEeERJl-yievH_HBss1ezg_244hs_KxCI2m-tVtQ,251,5173,100.00,484824.68,PHP,jas.ugc,jamin.ugc,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637630008985106,True,585095477618312722,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f6598539484b829883bf78c09e2a0c97~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=52dd63d1&x-expires=1784635200&x-signature=RaOuWf6cLgA9pVcVZ1yyDb%2BdhnE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,R0ToHAAAAACOV4AEeERJl-yievH_HBsshQxkyjAzwQ3Kjw2rK6Agxw,27,8551,84.62,6171.94,PHP,Dzai Gladae,gladae,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637630143858152,True,585095477111784936,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4f299abf096e3cd593c722b737beaa85~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=6f4b4bd3&x-expires=1784635200&x-signature=RhRtNmA5izgGgdXMBCqZp3VxBM4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,-fnS7gAAAACOV4AEeERJl-yievH_HBssSt0VrDw0vhokCumXVPqagA,14,2987,100.00,74973.2,PHP,𝗲𝗿𝗶𝗸𝗮𐙚˙˚,erikacajilog,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637631297751026,True,585095432716519410,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d1074f7a1d9b243474810031e048b232~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=32e8645b&x-expires=1784635200&x-signature=8U8pcZQ8vDxbBTAmd8h5DsbUWvM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,KlrFCQAAAACOV4AEeERJl-yievH_HBss75FiUZ9zcb2jLvHG9qFsTw,281,2430,87.50,116397.68,PHP,@mhartamiguel,mhartamiguel14,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637623853385303,True,585095420457944663,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d5522f838c7c3c18626cd80e0f87b493~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=aae60438&x-expires=1784635200&x-signature=9b3T2X3mCp1iaKRAlko1G2Hur9M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,upUjGgAAAACOV4AEeERJl-yievH_HBss5pODm_iafv43ASerHgFaYw,484,1154,97.73,53844.67,PHP,ShopLabs,shoplabs1,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637627847280245,True,585095409959077493,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9a0e062642ff68b8bbd94e5ece556138~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=04f1f765&x-expires=1784635200&x-signature=LoJF0xwoEOa2UVuAbkoPSR3XxNc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,OXTnMgAAAACOV4AEeERJl-yievH_HBssfZoZnGsd1-DZMCQtqkFvRg,68,7951,98.76,197124.88,PHP,LyzaShop🍓,hindimonadapatmalamanpa,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637626867713929,True,585095432150681481,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d7c649340daf2ee22539393dd7ae5e1a~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=3e5beb7d&x-expires=1784635200&x-signature=6wK4JiUTwOpucM6pt4WDq%2FSF2O4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,D7qzkwAAAACOV4AEeERJl-yievH_HBssNw1RdY5A20UFPb64NBghLw,1664,4876,97.81,1752991.04,PHP,Saga,kalabasalangnaman,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637627588675141,True,585095409949967941,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7c0e0a61c8dca84a5c141d36db20fc37~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=5eae4162&x-expires=1784635200&x-signature=VbLuH1dwSfO0zP0sirmnrvBwQvw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,TG3HFAAAAACOV4AEeERJl-yievH_HBssTmrj4IxttwKqBSMJ5rk23w,33,4461,100.00,12832.56,PHP,Ms.Kimmy,kimberlybalagoza0,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637628726051876,True,585095408330245156,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/aa969dab3bbb01eec3862b413de51fc0~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=0c060477&x-expires=1784635200&x-signature=vUDedhl5tOt%2FJq4p65zmqW57jgo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,lm9qgwAAAACOV4AEeERJl-yievH_HBss1Tp9yDF0xj8xxVcHBsQgwA,126,10327,96.16,42374.08,PHP,ᴍᴏᴍᴍʏ ʀᴀᴄᴇʟ 🛍️,mangilitracelmae,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637625491850274,True,585095374413726754,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/23e847e6f4ce47bae3039241e0d5ffc6~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=a8be2212&x-expires=1784635200&x-signature=MZoN7xNA1c10WGym5wtkkqat9i0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,g-EQMwAAAACOV4AEeERJl-yievH_HBssfeXd7uh701hqOLwsBl1zBQ,66,3192,88.24,5487.61,PHP,jෆb,jobelynfranciscoo,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637576676770887,True,585095363240363079,SHIPPED,https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/72911ddae15839da9f7e4eaec8dd46ec~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=2555299d&x-expires=1784635200&x-signature=2UAc5wmqRHQ655k8szPO2Uvx45Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,VdKWnQAAAACOV4AEeERJl-yievH_HBssYJZJ1j4HXYzABbQt4l698w,31,2215,99.03,19691.76,PHP,⋆.𐙚 ̊zelyn ִֶ ˚.🎀༘⋆,zlynshop.c,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637626369508670,True,585095363249734974,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c55abd39c4831ba4bbde282ccc79b52a~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=52107a87&x-expires=1784635200&x-signature=XohmUxx3PtE0zi0uI4cBkxJtZKs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,_6UdsgAAAACOV4AEeERJl-yievH_HBssoS8DeBwJa4vZRHrjOd5yKg,103,4269,92.23,136528.9,PHP,mariellejpa,mariellejpa,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637604912236368,True,585095205139941200,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b90617983cbdce85a592a030593c3d65~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=9d019e0a&x-expires=1784635200&x-signature=QcwyMLXRdDqekSz9eY9OXJ%2BkDfM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,h_xx-gAAAACOV4AEeERJl-yievH_HBssR01CgesfI_zJSWBU9e5YIA,33,1044,100.00,25310.09,PHP,* 𐙚˚࿔ Luna 𝜗𝜚˚⋆,_p.mlf,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637561037129109,True,585095071756420501,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/1b4f555cf5080491343d590ea719d397~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=2e37d07e&x-expires=1784635200&x-signature=y6swNbrtnydGuTt8h1JnP4qVdhQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,Q0DckwAAAACOV4AEeERJl-yievH_HBssC4V2hbvQaGLP1MzFhdfwcw,40,1882,93.10,5445.7,PHP,BHEBSKIESHOP,bhebskieshop,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637573956961795,True,585095041682146819,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/51038bb8a3148dc5bb1d0789ee074af9~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=fde7e0d0&x-expires=1784635200&x-signature=tIXKdVJdKaAqCEmYotONMWI57kE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,Ouh4BAAAAACOV4AEeERJl-yievH_HBssL1wpFBjtDMRaU6YTjD8BXg,241,1988,100.00,66740.57,PHP,SULIT DEALS,_sulitdeals.ph,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637562512541359,True,585094962794497711,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/31132a84451ab664dd32fe0d9dfaf8fa~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=c3491c71&x-expires=1784635200&x-signature=3CG7yJLuHZ7XHb6QL61SvzkI0IQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,ZFUmBgAAAACOV4AEeERJl-yievH_HBsstxyQzk8Xnwnh-3-QroITBA,98,2572,90.00,21226.91,PHP,αηηα˚ʚ🍓ɞ˚,anna_recos,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637539959703301,True,585094664291321605,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c501d3b579d5dd0fca4aed5af4c93f62~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=5833e41e&x-expires=1784635200&x-signature=RrBNae%2FMKVWMBPZfY8VY3DnhDRU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,hlmXKwAAAACOV4AEeERJl-yievH_HBss-vYT4fRP2RW6iANgGfzA5g,57,14596,98.82,47096.32,PHP,Chrisna's shop,chrisnalyntorres,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637525470807607,True,585094558462805559,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/608d27629af421a141c85c3fc37a8c62~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=c9dceca6&x-expires=1784635200&x-signature=l6q1bQ1ZqY%2BNDPGKQDPGmKQ75k0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,Ns8eGQAAAACOV4AEeERJl-yievH_HBssyJWISygek2ZcO6tDQO-S3Q,48,1967,90.43,27872.13,PHP,Binte,binte3707,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
1784465248,0,0.20,8071637531758593075,True,585094534300402739,SHIPPED,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/586c8a09ff6922627ea73e153f195472~tplv-tiktokx-cropcenter:1080:1080.webp?dr=14579&refresh_token=a5d90e24&x-expires=1784635200&x-signature=%2FBwfyfrbwMwvFG1aVpsywpKqr8E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=e326b0ff&idc=my2,0,tvhcigAAAACOV4AEeERJl-yievH_HBssMz6yAWdGSBCEENC3Lm5l7g,124,2231,0,9884.79,PHP,AC,allinnejonn,1734810555690551128,1734810555690616664,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/09568cf36c644d10b3e53f33670c3e5d~tplv-aphluv4xwc-origin-jpeg.jpeg?dr=15568&t=555f072d&ps=933b5bde&shp=e326b0ff&shcp=3c3d9ffb&idc=my3&from=3810963711,Default,"Vitami PMS Relief Gummies 12pcs – Chasteberry Herbal Blend Supplement for Period Discomfort, Dysmenorrhea & Mood Balance",
